SMILES,Tg,FFV,Rg,Density,Tc,Source,Uncertainty,id
*C1C(*)C2CC1C(C(=O)OCCC13CC4CC(CC(C4)C1)C3)C2C(=O)OCCC12CC3CC(CC(C3)C1)C2,300.0,,,,,HT-PolyInfo,3,40508
*C1C(*)C2CC1C(C(=O)OCC1CC3CCC1C3)C2C(=O)OCC1CC2CCC1C2,320.0,,,,,HT-PolyInfo,3,40509
*C1C(*)C2CC1C(C(=O)OCCC1CC3CCC1C3)C2C(=O)OCCC1CC2CCC1C2,260.0,,,,,HT-PolyInfo,3,40510
*CC(*)(C)C(=O)Oc1ccc(OCc2ccccc2)cc1,95.3,,,,,HT-PolyInfo,3,40511
*CC(*)(C)C(=O)OCCC1CC[N+](C)(CCCCCCOc2ccc(N=Nc3ccc([N+](=O)[O-])cc3)cc2)CC1,57.8,,,,,HT-PolyInfo,3,40512
*CC(*)C(=O)N1CC[NH+](CC)CC1,72.5,,,,,HT-PolyInfo,3,40513
*CC(*)(C)C(=O)OCCC[Si]12O[Si]3(CC(C)C)O[Si]4(CC(C)C)O[Si](CC(C)C)(O1)O[Si]1(CC(C)C)O[Si](CC(C)C)(O2)O[Si](CC(C)C)(O3)O[Si](CC(C)C)(O4)O1,85.0,,,,,HT-PolyInfo,3,40514
*CC(*)(C)C(=O)OC1CCCCCCC1,73.0,,,,,HT-PolyInfo,3,40515
*CC(*)(C)C(=O)OC1CCCCCCCCC1,58.0,,,,,HT-PolyInfo,3,40516
*CC(*)(C)C(=O)OC1CCCCCCCCCCC1,56.0,,,,,HT-PolyInfo,3,40517
*CC(*)(C)C(=O)OCCCCCCCC[n+]1ccc(N(C)C)cc1,70.0,,,,,HT-PolyInfo,3,40518
*CC(*)(C)C(=O)OCCCCCCCCCCCC[n+]1ccc(N(C)C)cc1,55.5,,,,,HT-PolyInfo,3,40519
*CC(*)(C)C(=O)OCCCCCCCCCCCCCCCC[n+]1ccc(N(C)C)cc1,60.0,,,,,HT-PolyInfo,3,40520
*CC(OC(C)=O)C(C(=O)OCCCC)C(*)C(=O)OCCCC,-12.0,,,,,HT-PolyInfo,3,40521
*CC(*)(C)C(=O)OCCCCCCOc1ccc(C=CC2=C(C#N)C(=C(C#N)C#N)OC2(C)C)cc1OCCCCCC,80.0,,,,,HT-PolyInfo,3,40522
*CC(*)C(=O)NCC(N)=O,186.0,,,,,HT-PolyInfo,3,40523
*CC(*)(C)C(=O)OCC(=O)c1cc2cc(Br)ccc2o1,137.0,,,,,HT-PolyInfo,3,40524
*CCCCCCC(Cl)C(*)Cl,-18.0,,,,,HT-PolyInfo,3,40525
*C(F)C(*)C(F)(F)F,87.0,,,,,HT-PolyInfo,3,40526
*C(F)(F)C1(F)C(F)(F)C(*)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,198.0,,,,,HT-PolyInfo,3,40527
*C([2H])([2H])C(*)([2H])Cl,85.0,,,,,HT-PolyInfo,3,40528
*CCCCCCCCC(*)Cl,-33.0,,,,,HT-PolyInfo,3,40529
*C(C)=C(*)CCC,200.0,,,,,HT-PolyInfo,3,40530
*C(C)=C(*)CCCCC,180.0,,,,,HT-PolyInfo,3,40531
*C(C)=C(*)CCCCCCC,160.0,,,,,HT-PolyInfo,3,40532
*C=C(*)C(C)(C)C,200.0,,,,,HT-PolyInfo,3,40533
*c1ccc2c(c1)C(*)(C)CC2(C)C,212.75,,,,,HT-PolyInfo,3,40534
*C(=C([2H])C([2H])([2H])C(*)([2H])[2H])C([2H])([2H])[2H],-58.0,,,,,HT-PolyInfo,3,40535
*C([2H])([2H])C(*)([2H])C([2H])=C([2H])[2H],1.0,,,,,HT-PolyInfo,3,40536
*C=CC1CC(*)C2CC=CC12,140.03,,,,,HT-PolyInfo,3,40537
*CC(C)C=C(*)C,2.08,,,,,HT-PolyInfo,3,40538
*C1C2CC(=CC)C(C2)C1*,61.4,,,,,HT-PolyInfo,3,40539
*C1C(*)C2CC1C1C=CCC12,103.55,,,,,HT-PolyInfo,3,40540
*C=CC1CC(*)C(C2CC=CCC2)C1,105.0,,,,,HT-PolyInfo,3,40541
*c1ccc2c(c1)C(CCCCCCCC)(CCCCCCCC)c1cc(*)ccc1-2,57.66,,,,,HT-PolyInfo,3,40542
*c1ccc2c(c1)C(CC(CC)CCCC)(CC(CC)CCCC)c1cc(*)ccc1-2,27.64,,,,,HT-PolyInfo,3,40543
*c1ccc2c(c1)C(CCCCCC)(CCCCCC)c1cc(*)ccc1-2,104.0,,,,,HT-PolyInfo,3,40544
*C=CC1CC(=CC)C(*)C1,118.43,,,,,HT-PolyInfo,3,40545
*C=Cc1ccc2c(c1)C(CC(CC)CCCC)(CC(CC)CCCC)c1cc(*)ccc1-2,165.0,,,,,HT-PolyInfo,3,40546
*C=CC(*)(C)C,-10.0,,,,,HT-PolyInfo,3,40547
*C=CC1CC(*)C2C3CCC(C3)C12,204.76,,,,,HT-PolyInfo,3,40548
*CCOCCOC(=O)CCCCCCCCCCC(=O)O*,-71.0,,,,,HT-PolyInfo,3,40549
*c1ccc(Oc2ccc(-c3nc(-c4cccc(-c5nnc(-c6ccccc6)c(*)n5)n4)nnc3-c3ccccc3)cc2)cc1,219.0,,,,,HT-PolyInfo,3,40550
*c1ccc(Oc2ccc(-c3cnnc(-c4cccc(-c5ncc(*)nn5)n4)n3)cc2)cc1,223.0,,,,,HT-PolyInfo,3,40551
*Oc1ccc(C(C)(C)c2ccc(Oc3nc(*)nc(Cl)n3)cc2)cc1,80.0,,,,,HT-PolyInfo,3,40552
*OC(=O)Oc1ccc(C(C)(C)c2ccc(OC(=O)OC3CC4CC(*)CC(C3)O4)cc2)cc1,194.0,,,,,HT-PolyInfo,3,40553
*OC(=O)Oc1ccc(S(=O)(=O)c2ccc(OC(=O)OC3CC4CC(*)CC(C3)O4)cc2)cc1,184.0,,,,,HT-PolyInfo,3,40554
*OC(=O)OC1CC2CC(*)CC(C1)O2,207.0,,,,,HT-PolyInfo,3,40555
*OC(=O)NC1CCC(CC2CCC(NC(=O)OC3CC4CC(*)CC(C3)O4)CC2)CC1,225.0,,,,,HT-PolyInfo,3,40556
*C(=O)OC1CC2CC(OC(=O)N3CCN(*)CC3)CC(C1)O2,113.0,,,,,HT-PolyInfo,3,40557
*OC(=O)Nc1ccc(Cc2ccc(NC(=O)OC3CC4CC(*)CC(C3)O4)cc2)cc1,200.0,,,,,HT-PolyInfo,3,40558
*OC(=O)c1ccc(C(=O)OC2CC3CC(*)CC(C2)O3)cc1,207.0,,,,,HT-PolyInfo,3,40559
*OC(=O)c1cccc(C(=O)OC2CC3CC(*)CC(C2)O3)c1,113.0,,,,,HT-PolyInfo,3,40560
*c1ccc(OC(=O)c2ccc(C(=O)Oc3ccc(C4(*)OCc5ccccc54)cc3)cc2)cc1,312.0,,,,,HT-PolyInfo,3,40561
*c1ccc(OC(=O)c2ccc(C(=O)Oc3ccc(C4(*)c5ccccc5Oc5ccccc54)cc3)cc2)cc1,252.0,,,,,HT-PolyInfo,3,40562
*OC(=O)Oc1ccc2c(c1)Oc1cc(*)ccc1C21c2ccccc2-c2ccccc21,295.0,,,,,HT-PolyInfo,3,40563
*OC(=O)c1ccc(C(=O)Oc2ccc3c(c2)Oc2cc(*)ccc2C32c3ccccc3-c3ccccc32)cc1,290.0,,,,,HT-PolyInfo,3,40564
*CC(O)COc1ccc(C(C)(C)c2ccc(OCC(O)COc3ccc(S(=O)(=O)c4ccc(O*)cc4)cc3)cc2)cc1,130.33,,,,,HT-PolyInfo,3,40565
*CC(O)COc1ccc(C(C)(C)c2ccc(OCC(O)COc3ccc(S(=O)(=O)c4ccc(O*)c(C)c4)cc3C)cc2)cc1,117.5,,,,,HT-PolyInfo,3,40566
*CC(O)COc1ccc(C(C)(C)c2ccc(OCC(O)COc3c(C)cc(S(=O)(=O)c4cc(C)c(O*)c(C)c4)cc3C)cc2)cc1,137.5,,,,,HT-PolyInfo,3,40567
*CC(O)COc1ccc(S(=O)(=O)c2ccc(OCC(O)COc3ccc(S(=O)(=O)c4ccc(O*)c(C)c4)cc3C)cc2)cc1,142.5,,,,,HT-PolyInfo,3,40568
*CC(O)COc1ccc(S(=O)(=O)c2ccc(OCC(O)COc3c(C)cc(S(=O)(=O)c4cc(C)c(O*)c(C)c4)cc3C)cc2)cc1,145.0,,,,,HT-PolyInfo,3,40569
*CC(O)COc1ccc(S(=O)(=O)c2ccc(O*)c(C)c2)cc1C,132.5,,,,,HT-PolyInfo,3,40570
*CC(O)COc1c(C)cc(S(=O)(=O)c2cc(C)c(O*)c(C)c2)cc1C,152.5,,,,,HT-PolyInfo,3,40571
*CC(O)COc1ccc(C(=O)c2ccc(OCC(O)COc3ccc(C(C)(C)c4ccc(O*)cc4)cc3)cc2)cc1,120.0,,,,,HT-PolyInfo,3,40572
*CC(O)COc1ccc(C(=O)c2ccc(O*)cc2)cc1,130.0,,,,,HT-PolyInfo,3,40573
*CC(O)COc1ccc(C(C)(C)c2ccc(OCC(O)COc3ccc(Oc4ccc(O*)cc4)cc3)cc2)cc1,85.0,,,,,HT-PolyInfo,3,40574
*CC(O)COc1ccc(C(C)(C)c2ccc(OCC(O)COc3c(C)cc(C(C)(C)c4cc(C)c(O*)c(C)c4)cc3C)cc2)cc1,100.0,,,,,HT-PolyInfo,3,40575
*CC(O)COc1c(Cl)cc(C(C)(C)c2cc(Cl)c(OCC(O)COc3ccc(C(C)(C)c4ccc(O*)cc4)cc3)c(Cl)c2)cc1Cl,100.0,,,,,HT-PolyInfo,3,40576
*CC(O)COc1c(C)cc(C(C)(C)c2cc(C)c(OCC(O)COc3ccc(S(=O)(=O)c4ccc(O*)cc4)cc3)c(C)c2)cc1C,145.0,,,,,HT-PolyInfo,3,40577
*CC(O)COc1c(C)cc(C(C)(C)c2cc(C)c(OCC(O)COc3c(C)cc(S(=O)(=O)c4cc(C)c(O*)c(C)c4)cc3C)c(C)c2)cc1C,145.0,,,,,HT-PolyInfo,3,40578
*CC(O)COc1c(C)cc(C(C)(C)c2cc(C)c(O*)c(C)c2)cc1C,130.0,,,,,HT-PolyInfo,3,40579
*Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccc(Oc4ccc(C(*)=O)cc4)cc3)cc2)cc1,192.67,,,,,HT-PolyInfo,3,40580
*Oc1ccc(C(C)(C)c2ccc(OC(=O)c3cccc(Oc4cccc(C(*)=O)c4)c3)cc2)cc1,85.0,,,,,HT-PolyInfo,3,40581
*C1CCOC1*,131.43,,,,,HT-PolyInfo,3,40582
*Oc1ccc(Oc2ccc(C(=O)c3ccc(C(=O)c4ccc(*)cc4)cc3)cc2)cc1,149.5,,,,,HT-PolyInfo,3,40583
*Oc1ccc(-c2ccc(Oc3ccc(C(=O)c4ccc(*)cc4)cc3)cc2)cc1,165.3,,,,,HT-PolyInfo,3,40584
*Oc1cccc(NC(=O)c2ccc(C(=O)Nc3ccc(*)cc3)cc2)c1,280.0,,,,,HT-PolyInfo,3,40585
*Oc1ccc(C(=O)OCC(C)(C)COC(=O)c2ccc(*)cc2)cc1,73.0,,,,,HT-PolyInfo,3,40586
*CCCCCCCC(=O)OCC1COC(*)O1,-23.0,,,,,HT-PolyInfo,3,40587
*CCCCCCCC(=O)OC1COC(*)OC1,6.5,,,,,HT-PolyInfo,3,40588
*CNC(=O)CCCCC(=O)NCC1COC(*)CO1,93.0,,,,,HT-PolyInfo,3,40589
*CNC(=O)CCCCCCCCC(=O)NCC1COC(*)CO1,73.0,,,,,HT-PolyInfo,3,40590
*CC(=O)NCCCCCCNC(=O)CC1COC(*)CO1,73.0,,,,,HT-PolyInfo,3,40591
*c1ccc(Oc2ccc(-c3cc(-c4ccc(Oc5ccc(-c6cc(*)nc7ccccc67)cc5)cc4)c4ccccc4n3)cc2)cc1,275.67,,,,,HT-PolyInfo,3,40592
*c1ccc(Oc2ccc(-c3c(-c4ccccc4)c(-c4ccc(-c5nc6ccccc6c(*)c5-c5ccccc5)cc4)nc4ccccc34)cc2)cc1,273.0,,,,,HT-PolyInfo,3,40593
*c1ccc(Oc2ccc(-c3cc(-c4cccc(-c5cc(*)c6ccccc6n5)c4)nc4ccccc34)cc2)cc1,268.0,,,,,HT-PolyInfo,3,40594
*OC1C(COCC)OC(*)C(OCC)C1OCC,119.5,,,,,HT-PolyInfo,3,40595
*OC1C(CO)OC(*)C(O)C1O,144.0,,,,,HT-PolyInfo,3,40596
*OCC(F)(F)C(F)(F)C(F)(F)COc1nc(F)c(F)c(OCC(F)(F)C(F)(F)C(F)(F)COc2c(F)c(*)nc(F)c2F)c1F,-10.0,,,,,HT-PolyInfo,3,40597
*OCC(F)(F)C(F)(F)C(F)(F)COc1nc(F)nc(*)c1F,0.0,,,,,HT-PolyInfo,3,40598
*c1ccc(Oc2ccc(-c3cc(-c4ccccc4)c4cc5c(-c6ccccc6)cc(*)nc5cc4n3)cc2)cc1,380.5,,,,,HT-PolyInfo,3,40599
*c1ccc(Oc2ccc(-c3cc(-c4ccccc4)c4cc5nc(*)cc(-c6ccccc6)c5cc4n3)cc2)cc1,365.0,,,,,HT-PolyInfo,3,40600
*OC(F)(C(*)(F)F)C(F)(F)F,-76.93,,,,,HT-PolyInfo,3,40601
*Oc1cc(C)c(*)c(C)c1Br,280.15,,,,,HT-PolyInfo,3,40602
*Oc1c(Cl)cc(*)cc1Cl,179.18,,,,,HT-PolyInfo,3,40603
*Oc1c(C(C)C)cc(*)cc1C(C)C,152.4,,,,,HT-PolyInfo,3,40604
*Oc1ccc(OC(=O)c2cccc(Oc3cccc(C(*)=O)c3)c2)cc1,119.0,,,,,HT-PolyInfo,3,40605
*Oc1cccc(OC(=O)c2ccc(Oc3ccc(C(*)=O)cc3)cc2)c1,159.0,,,,,HT-PolyInfo,3,40606
*Oc1ccc(Oc2ccc(Oc3ccc(Oc4ccc(OC(=O)c5cccc(C(*)=O)c5)cc4)cc3)cc2)cc1,134.0,,,,,HT-PolyInfo,3,40607
*Oc1ccc(Oc2cccc(C(=O)Oc3ccc(OC(=O)c4cccc(*)c4)cc3)c2)cc1,119.0,,,,,HT-PolyInfo,3,40608
*Oc1ccc2cc(OC(=O)c3cccc(Oc4ccc(Oc5cccc(C(*)=O)c5)cc4)c3)ccc2c1,125.0,,,,,HT-PolyInfo,3,40609
*Oc1ccc(Oc2ccc(Oc3cccc(C(=O)Oc4ccc(OC(=O)c5cccc(*)c5)cc4)c3)cc2)cc1,101.0,,,,,HT-PolyInfo,3,40610
*Oc1ccc(Oc2ccc(Oc3cccc(C(=O)Oc4ccc(-c5ccc(OC(=O)c6cccc(*)c6)cc5)cc4)c3)cc2)cc1,119.0,,,,,HT-PolyInfo,3,40611
*Oc1ccc(Oc2ccc(OC(=O)c3cccc(Oc4ccc(Oc5cccc(C(*)=O)c5)cc4)c3)cc2)cc1,104.0,,,,,HT-PolyInfo,3,40612
*Oc1cccc(Oc2ccc(Oc3cccc(OC(=O)c4ccc(C(*)=O)cc4)c3)cc2)c1,103.0,,,,,HT-PolyInfo,3,40613
*Oc1cccc(Oc2ccc(C(=O)Oc3cccc(OC(=O)c4ccc(*)cc4)c3)cc2)c1,131.0,,,,,HT-PolyInfo,3,40614
*OP(=O)(Oc1ccccc1)Oc1ccc(C(C)(C)c2ccc(*)cc2)cc1,74.5,,,,,HT-PolyInfo,3,40615
*OP(=O)(Oc1ccc(Cl)cc1)Oc1ccc(C(C)(C)c2ccc(*)cc2)cc1,71.0,,,,,HT-PolyInfo,3,40616
*OP(=O)(Oc1ccc(C(C)(C)c2ccc(*)cc2)cc1)Oc1c(Cl)cccc1Cl,96.0,,,,,HT-PolyInfo,3,40617
*OP(=O)(Oc1ccc(C(C)(C)c2ccc(*)cc2)cc1)Oc1c(Cl)cc(Cl)cc1Cl,94.0,,,,,HT-PolyInfo,3,40618
*OP(=O)(Oc1ccc(C(C)(C)c2ccc(*)cc2)cc1)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,130.0,,,,,HT-PolyInfo,3,40619
*OP(=O)(Oc1ccccc1)Oc1c(Cl)c(Cl)c(*)c(Cl)c1Cl,79.0,,,,,HT-PolyInfo,3,40620
*OP(=O)(Oc1ccc(Cl)cc1)Oc1c(Cl)c(Cl)c(*)c(Cl)c1Cl,119.0,,,,,HT-PolyInfo,3,40621
*OP(=O)(Oc1c(Cl)cccc1Cl)Oc1c(Cl)c(Cl)c(*)c(Cl)c1Cl,144.0,,,,,HT-PolyInfo,3,40622
*OP(=O)(Oc1c(Cl)cc(Cl)cc1Cl)Oc1c(Cl)c(Cl)c(*)c(Cl)c1Cl,127.0,,,,,HT-PolyInfo,3,40623
*OP(=O)(Oc1c(Cl)c(Cl)c(*)c(Cl)c1Cl)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,133.0,,,,,HT-PolyInfo,3,40624
*Oc1ccc(NC(=O)c2cc(NC(=O)c3ccccc3)cc(C(=O)Nc3ccc(*)cc3)c2)cc1,294.5,,,,,HT-PolyInfo,3,40625
*ON(C(F)(F)F)C(F)(Cl)C(*)(F)F,-50.0,,,,,HT-PolyInfo,3,40626
*ON(C(F)(F)F)C(F)(F)C(F)=C(F)C(*)(F)F,-7.0,,,,,HT-PolyInfo,3,40627
*Oc1cccc(Oc2ccc3c(=O)n4c5cc(-c6ccc7c(c6)nc6c8ccc(*)c9cccc(c(=O)n76)c98)ccc5nc4c4cccc2c34)c1,396.5,,,,,HT-PolyInfo,3,40628
*Oc1cccc(Oc2ccc3c(=O)n4c5cc(Oc6ccc7c(c6)nc6c8ccc(*)c9cccc(c(=O)n76)c98)ccc5nc4c4cccc2c34)c1,369.5,,,,,HT-PolyInfo,3,40629
*Oc1ccc2cc(Oc3ccc4c(=O)n5c6cc(-c7ccc8c(c7)nc7c9ccc(*)c%10cccc(c(=O)n87)c%109)ccc6nc5c5cccc3c45)ccc2c1,413.0,,,,,HT-PolyInfo,3,40630
*Oc1ccccc1-c1ccccc1Oc1ccc2c(=O)n3c4cc(-c5ccc6c(c5)nc5c7ccc(*)c8cccc(c(=O)n65)c87)ccc4nc3c3cccc1c23,376.0,,,,,HT-PolyInfo,3,40631
*Oc1ccc(Sc2ccc(Oc3ccc4c(=O)n5c6cc(-c7ccc8c(c7)nc7c9ccc(*)c%10cccc(c(=O)n87)c%109)ccc6nc5c5cccc3c45)cc2)cc1,386.0,,,,,HT-PolyInfo,3,40632
*Oc1ccc(Sc2ccc(Oc3ccc4c(=O)n5c6cc(Oc7ccc8c(c7)nc7c9ccc(*)c%10cccc(c(=O)n87)c%109)ccc6nc5c5cccc3c45)cc2)cc1,346.0,,,,,HT-PolyInfo,3,40633
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc4c(=O)n5c6cc(-c7ccc8c(c7)nc7c9ccc(*)c%10cccc(c(=O)n87)c%109)ccc6nc5c5cccc3c45)cc2)cc1,415.0,,,,,HT-PolyInfo,3,40634
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc4c(=O)n5c6cc(Oc7ccc8c(c7)nc7c9ccc(*)c%10cccc(c(=O)n87)c%109)ccc6nc5c5cccc3c45)cc2)cc1,374.0,,,,,HT-PolyInfo,3,40635
*Oc1ccc(C(=O)c2ccc(Oc3ccc4c(=O)n5c6cc(-c7ccc8c(c7)nc7c9ccc(*)c%10cccc(c(=O)n87)c%109)ccc6nc5c5cccc3c45)cc2)cc1,389.0,,,,,HT-PolyInfo,3,40636
*Oc1ccc(C(C)(C)c2ccc(Oc3ccc4c(=O)n5c6cc(-c7ccc8c(c7)nc7c9ccc(*)c%10cccc(c(=O)n87)c%109)ccc6nc5c5cccc3c45)cc2)cc1,380.0,,,,,HT-PolyInfo,3,40637
*Oc1ccc(C(C)(C)c2ccc(Oc3ccc4c(=O)n5c6cc(Oc7ccc8c(c7)nc7c9ccc(*)c%10cccc(c(=O)n87)c%109)ccc6nc5c5cccc3c45)cc2)cc1,334.0,,,,,HT-PolyInfo,3,40638
*Oc1ccc(C(c2ccccc2)(c2ccccc2)c2ccc(Oc3ccc4c(=O)n5c6cc(-c7ccc8c(c7)nc7c9ccc(*)c%10cccc(c(=O)n87)c%109)ccc6nc5c5cccc3c45)cc2)cc1,357.0,,,,,HT-PolyInfo,3,40639
*Oc1ccc(C2(c3ccc(Oc4ccc5c(=O)n6c7cc(-c8ccc9c(c8)nc8c%10ccc(*)c%11cccc(c(=O)n98)c%11%10)ccc7nc6c6cccc4c56)cc3)c3ccccc3-c3ccccc32)cc1,421.0,,,,,HT-PolyInfo,3,40640
*Oc1ccc(C2(c3ccc(Oc4ccc5c(=O)n6c7cc(Oc8ccc9c(c8)nc8c%10ccc(*)c%11cccc(c(=O)n98)c%11%10)ccc7nc6c6cccc4c56)cc3)c3ccccc3-c3ccccc32)cc1,396.0,,,,,HT-PolyInfo,3,40641
*Oc1ccc(C2(c3ccc(Oc4ccc5c(=O)n6c7cc(-c8ccc9c(c8)nc8c%10ccc(*)c%11cccc(c(=O)n98)c%11%10)ccc7nc6c6cccc4c56)cc3)c3ccccc3C(=O)c3ccccc32)cc1,428.0,,,,,HT-PolyInfo,3,40642
*ON(C(F)(F)F)C(F)(F)C(*)(F)SC(F)(F)F,-48.0,,,,,HT-PolyInfo,3,40643
*c1ccc(-c2nc3cc(-c4ccc5oc(*)nc5c4)ccc3o2)cc1,430.0,,,,,HT-PolyInfo,3,40644
*C1Oc2ccccc2C1*,65.2,,,,,HT-PolyInfo,3,40645
*Oc1c(Cl)cc(*)cc1Br,188.5,,,,,HT-PolyInfo,3,40646
*Oc1c(Br)cc(*)cc1Br,196.0,,,,,HT-PolyInfo,3,40647
*OC(C)COC(C)COC(=O)c1ccc(C(*)=O)cc1,37.0,,,,,HT-PolyInfo,3,40648
*OC(F)(F)C(F)(F)C(*)(F)F,-109.82,,,,,HT-PolyInfo,3,40649
*Oc1ccc(P(=O)(c2ccccc2)c2ccc(Oc3ccc(-c4ccc(*)cc4)cc3)cc2)cc1,229.17,,,,,HT-PolyInfo,3,40650
*CCOCCOC(=O)C1CCC(C(=O)O*)CC1,-10.15,,,,,HT-PolyInfo,3,40651
*CCCCCCCCCCCCOc1ccc(C=NN=Cc2ccc(O*)cc2O)c(O)c1,89.0,,,,,HT-PolyInfo,3,40652
*COc1ccc(C(c2ccc(O*)cc2)(C(F)(F)F)C(F)(F)F)cc1,123.0,,,,,HT-PolyInfo,3,40653
*COc1ccc(C(C)(C)c2ccc(O*)cc2)cc1,88.67,,,,,HT-PolyInfo,3,40654
*O[Si](C)(C)O[Si](C)(C)Oc1c(C)cc(-c2cc(C)c(*)c(C)c2)cc1C,55.0,,,,,HT-PolyInfo,3,40655
*O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)Oc1c(C)cc(-c2cc(C)c(*)c(C)c2)cc1C,14.0,,,,,HT-PolyInfo,3,40656
*O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)Oc1c(C)cc(-c2cc(C)c(*)c(C)c2)cc1C,-16.0,,,,,HT-PolyInfo,3,40657
*O[Si](C)(C)O[Si](C)(C)Oc1ccc(-c2ccc(*)cc2)cc1,-4.0,,,,,HT-PolyInfo,3,40658
*Cc1ccc(CO*)cc1,217.0,,,,,HT-PolyInfo,3,40659
*CCCCCCCc1nc2ccc(-c3ccc4nc(*)oc4c3)cc2o1,85.0,,,,,HT-PolyInfo,3,40660
*CCCCCCCCCc1nc2ccc(-c3ccc4nc(*)oc4c3)cc2o1,64.0,,,,,HT-PolyInfo,3,40661
*CCCCCCCCCCc1nc2ccc(-c3ccc4nc(*)oc4c3)cc2o1,64.0,,,,,HT-PolyInfo,3,40662
*CCCCCCCCCCCc1nc2ccc(-c3ccc4nc(*)oc4c3)cc2o1,62.0,,,,,HT-PolyInfo,3,40663
*CCCCCCCCCCCCc1nc2ccc(-c3ccc4nc(*)oc4c3)cc2o1,55.0,,,,,HT-PolyInfo,3,40664
*Oc1ccc(C(c2ccc(Oc3ccc(C(=O)c4ccc(P(=O)(c5ccccc5)c5ccc(C(=O)c6ccc(*)cc6)cc5)cc4)cc3)cc2)(C(F)(F)F)C(F)(F)F)cc1,207.0,,,,,HT-PolyInfo,3,40665
*Oc1ccc(C(C)(C)c2ccc(Oc3ccc(C(=O)c4ccc(P(=O)(c5ccccc5)c5ccc(C(=O)c6ccc(*)cc6)cc5)cc4)cc3)cc2)cc1,195.0,,,,,HT-PolyInfo,3,40666
*Oc1ccc(Oc2ccc(C(=O)c3ccc(P(=O)(c4ccccc4)c4ccc(C(=O)c5ccc(*)cc5)cc4)cc3)cc2)cc1,207.0,,,,,HT-PolyInfo,3,40667
*Oc1cccc(Oc2ccc(C(=O)c3ccc(P(=O)(c4ccccc4)c4ccc(C(=O)c5ccc(*)cc5)cc4)cc3)cc2)c1,201.0,,,,,HT-PolyInfo,3,40668
*Oc1ccc2ccc(Oc3ccc(C(=O)Nc4cccc(NC(=O)c5ccc(*)cc5)c4)cc3)cc2c1,168.0,,,,,HT-PolyInfo,3,40669
*Oc1ccc2ccc(Oc3ccc(C(=O)Nc4cccc(Oc5ccc(NC(=O)c6ccc(*)cc6)cc5)c4)cc3)cc2c1,164.0,,,,,HT-PolyInfo,3,40670
*Oc1ccc2ccc(Oc3ccc(C(=O)Nc4ccc(Oc5ccc(Oc6ccc(NC(=O)c7ccc(*)cc7)cc6)cc5)cc4)cc3)cc2c1,191.0,,,,,HT-PolyInfo,3,40671
*Oc1ccc2ccc(Oc3ccc(C(=O)Nc4ccc(C(C)(C)c5ccc(C(C)(C)c6ccc(NC(=O)c7ccc(*)cc7)cc6)cc5)cc4)cc3)cc2c1,155.0,,,,,HT-PolyInfo,3,40672
*Oc1ccc2ccc(Oc3ccc(C(=O)Nc4ccc(Oc5ccc(C(C)(C)c6ccc(Oc7ccc(NC(=O)c8ccc(*)cc8)cc7)cc6)cc5)cc4)cc3)cc2c1,143.0,,,,,HT-PolyInfo,3,40673
*Oc1ccc2ccc(Oc3ccc(C(=O)Nc4ccc(Oc5ccc(S(=O)(=O)c6ccc(Oc7ccc(NC(=O)c8ccc(*)cc8)cc7)cc6)cc5)cc4)cc3)cc2c1,227.0,,,,,HT-PolyInfo,3,40674
*Oc1ccc2ccc(Oc3ccc(C(=O)Nc4ccc(Oc5ccc(C(C)(c6ccccc6)c6ccc(Oc7ccc(NC(=O)c8ccc(*)cc8)cc7)cc6)cc5)cc4)cc3)cc2c1,177.0,,,,,HT-PolyInfo,3,40675
*Oc1ccc2ccc(Oc3ccc(C(=O)Nc4ccc(Oc5ccc(C(c6ccc(Oc7ccc(NC(=O)c8ccc(*)cc8)cc7)cc6)(C(F)(F)F)C(F)(F)F)cc5)cc4)cc3)cc2c1,163.0,,,,,HT-PolyInfo,3,40676
*Oc1ccc2ccc(Oc3ccc(C(=O)Nc4ccc(Oc5ccc(C(C)(C)c6ccc(C(C)(C)c7ccc(Oc8ccc(NC(=O)c9ccc(*)cc9)cc8)cc7)cc6)cc5)cc4)cc3)cc2c1,166.0,,,,,HT-PolyInfo,3,40677
*Oc1ccc(C(c2ccc(Oc3c(F)c(F)c(C(=O)c4c(F)c(F)c(*)c(F)c4F)c(F)c3F)cc2)(C(F)(F)F)C(F)(F)F)cc1,148.69,,,,,HT-PolyInfo,3,40678
*Oc1ccc(C2(c3ccc(Oc4c(F)c(F)c(C(=O)c5c(F)c(F)c(*)c(F)c5F)c(F)c4F)cc3)c3ccccc3-c3ccccc32)cc1,223.0,,,,,HT-PolyInfo,3,40679
*c1ccc(Oc2c(F)c(F)c(C(=O)c3c(F)c(F)c(Oc4ccc(C5(*)OC(=O)c6ccccc65)cc4)c(F)c3F)c(F)c2F)cc1,215.0,,,,,HT-PolyInfo,3,40680
