,SMILES,Tg,FFV,Rg,Density,Tc,id
36364,*c1ccc(Oc2ccc(N3C(=O)c4ccc(Oc5ccc(S(=O)(=O)c6ccc(Oc7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5)cc4C3=O)cc2)cc1,,,26.33644956,1.275034449,0.247598756,36364
36365,*c1ccc2c(c1)C(=O)N(c1ccc(Cc3ccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)cc1)C2=O,,,23.47489286,1.27525294,0.197639356,36365
36366,*c1ccc2c(c1)C(=O)N(c1ccc(C(C)(C)c3ccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)cc1)C2=O,,,23.30793156,1.229423781,0.188288469,36366
36367,*C(=O)NCCNC(=O)c1ccc(N2C(=O)c3ccc(*)cc3C2=O)cc1,,,24.32433339,1.289378324,0.262578056,36367
36368,*C(=O)NCCCCCCNC(=O)c1ccc(N2C(=O)c3ccc(*)cc3C2=O)cc1,,,23.37897452,1.208959693,0.30396234,36368
36369,*C(=O)Nc1ccc(Cc2ccc(NC(=O)c3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)cc2)cc1,,,30.8524502,1.230142757,0.335151924,36369
36370,*C(=O)NC1CCC(CC2CCC(NC(=O)c3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)CC2)CC1,,,28.28450564,1.133082066,0.308291763,36370
36371,*c1cccc(N2C(=O)c3ccc(Oc4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)c1,,,25.48843896,1.280091609,0.256393833,36371
36372,*c1ccc(Cc2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,,,26.13481842,1.232070271,0.279008786,36372
36373,*c1ccc(Oc2ccc(N3C(=O)c4ccc(Oc5ccc(C(c6ccc(Oc7ccc8c(c7)C(=O)N(*)C8=O)cc6)(C(F)(F)F)C(F)(F)F)cc5)cc4C3=O)cc2)cc1,,,25.48483407,1.302606771,0.220106642,36373
36374,*c1cccc(Oc2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)c1,,,27.1175223,1.252942085,0.281444426,36374
36375,*C(=O)Nc1ccccc1NC(=O)c1ccc(N2C(=O)c3ccc(*)cc3C2=O)cc1,,,18.0416104,1.285201084,0.229940242,36375
36376,*C(=O)Nc1cccc(NC(=O)/C=C/c2cccc(N3C(=O)c4ccc(*)cc4C3=O)c2)c1,,,25.31679754,1.251502611,0.283388677,36376
36377,*C(=O)Nc1cccc(/C=C/C(=O)/C=C/c2cccc(NC(=O)c3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)c2)c1,,,25.51876593,1.200829298,0.288072027,36377
36378,*c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc(C(C)(C)CCCCC(*)(C)C)cc5C4=O)cc3)cc1)C2=O,,,23.2758207,1.127096125,0.234181621,36378
36379,*c1ccc(Oc2cccc3c(Oc4ccc(-n5c(=O)c6cc7c(=O)n(*)c(=O)c7cc6c5=O)cc4)cccc23)cc1,,,31.97771306,1.243581648,0.317593927,36379
36380,*c1ccc(Oc2cccc3c(Oc4ccc(N5C(=O)c6ccc(Oc7ccc8c(c7)C(=O)N(*)C8=O)cc6C5=O)cc4)cccc23)cc1,,,28.61584249,1.241250034,0.272013483,36380
36381,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3cccc4c(Oc5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)cccc34)cc1)C2=O,,,27.00610669,1.237241822,0.253248203,36381
36382,*c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(C(c4ccc(Oc5ccc(N6C(=O)c7ccc(C(*)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)cc4)(C(F)(F)F)C(F)(F)F)cc3)cc1)C2=O,,,23.79313831,1.311751956,0.178824304,36382
36383,*c1ccc(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N(*)C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)cc1,,,24.06225521,1.307479371,0.195860266,36383
36384,*c1ccc2c(c1)C(=O)N(c1ccc(C(c3ccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)(C(F)(F)F)C(F)(F)F)cc1)C2=O,,,20.98100887,1.312846814,0.150988967,36384
36385,*c1ccc2c(c1)C(=O)N(c1c(C)cc(C)c(N3C(=O)c4ccc(C(*)(C(F)(F)F)C(F)(F)F)cc4C3=O)c1C)C2=O,,,21.3426379,1.174741146,0.150371313,36385
36386,*c1ccc2c(c1)C(=O)N(c1c(C)c(C)c(N3C(=O)c4ccc(C(*)(C(F)(F)F)C(F)(F)F)cc4C3=O)c(C)c1C)C2=O,,,23.81474014,1.146022084,0.16438311,36386
36387,*c1ccc(Oc2cc3ccccc3cc2Oc2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,,,24.88651568,1.241176561,0.254618417,36387
36388,*c1ccc(Oc2cc3ccccc3cc2Oc2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,,,23.46686695,1.256698292,0.23259708,36388
36389,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3cc4ccccc4cc3Oc3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)cc1)C2=O,,,22.39195154,1.249194838,0.240362753,36389
36390,*c1ccc(Oc2cc3ccccc3cc2Oc2ccc(N3C(=O)c4ccc(S(=O)(=O)c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,,,22.01939676,1.273186916,0.204011822,36390
36391,*c1ccc(C(c2ccccc2)(c2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2)C(F)(F)F)cc1,,,26.02618288,1.203851883,0.242359788,36391
36392,*c1ccc(N2C(=O)c3ccc(-c4cccc5c4C(=O)N(*)C5=O)cc3C2=O)cc1,,,23.17099002,1.218182819,0.249325732,36392
36393,*CC1(C)CC(*)(C)C(=O)OC1=O,,,16.19322944,1.134708881,0.185992809,36393
36394,*CCCCCCOC(=O)O*,,,22.43811701,1.07671508,0.272889143,36394
36395,*CC(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)O*,,,22.82007642,1.68320529,0.145276489,36395
36396,*Oc1ccc(C(C)(C)c2ccc(OC(*)=O)cc2)cc1,,,22.29640664,1.141156801,0.239631003,36396
36397,*Oc1ccc(C(C)(CCC)c2ccc(OC(*)=O)cc2)cc1,,,21.46284987,1.074574897,0.244337041,36397
36398,*Oc1ccc(C(C)(C)c2ccc(OC(*)=O)c(C)c2)cc1C,,,19.9506095,1.071059114,0.235991215,36398
36399,*Oc1c(Cl)cc(C(C)(C)c2cc(Cl)c(OC(*)=O)c(Cl)c2)cc1Cl,,,21.37007538,1.319483933,0.135267254,36399
36400,*Oc1c(Br)cc(C(C)(C)c2cc(Br)c(OC(*)=O)c(Br)c2)cc1Br,,,21.26438014,1.815896982,0.116199931,36400
36401,*Oc1ccc(C(C)(c2ccccc2)c2ccc(OC(*)=O)cc2)cc1,,,21.57193906,1.123680096,0.234250441,36401
36402,*Oc1ccc(C(CCC)(CCC)c2ccc(OC(*)=O)cc2)cc1,,,19.52777255,1.015922365,0.229886318,36402
36403,*Oc1ccc(C2(c3ccc(OC(*)=O)cc3)CCCC2)cc1,,,20.3659333,1.143968702,0.233473598,36403
36404,*Oc1ccc(C2(c3ccc(OC(*)=O)cc3)CCCCC2)cc1,,,20.23173532,1.114381568,0.218561417,36404
36405,*Oc1ccc(C2(c3ccc(OC(*)=O)c(C)c3)CCCCC2)cc1C,,,20.33471792,1.053045275,0.233405574,36405
36406,*Oc1ccc(C2(c3ccc(OC(*)=O)cc3)c3ccccc3-c3ccccc32)cc1,,,20.32284039,1.128461031,0.207936405,36406
36407,*Oc1ccc(C(c2ccccc2)(c2ccccc2)c2ccc(OC(*)=O)cc2)cc1,,,19.72117199,1.105355359,0.211523164,36407
36408,*Oc1ccc(C(c2ccc(OC(*)=O)cc2)(C(F)(F)F)C(F)(F)F)cc1,,,21.83532867,1.384457385,0.16903023,36408
36409,*Oc1ccc(C(C#N)(c2ccccc2)c2ccc(OC(*)=O)cc2)cc1,,,20.87255044,1.157290262,0.214219488,36409
36410,*Oc1c(C)cc(C(C)(C)c2cc(C)c(OC(*)=O)c(C)c2)cc1C,,,20.94045324,1.002192304,0.212399138,36410
36411,*Oc1ccc(C(C)(C)c2ccc(C(C)(C)c3ccc(OC(*)=O)c(C)c3)cc2)cc1C,,,20.50529491,1.037025858,0.234165789,36411
36412,*Oc1cccc(CCCCCCCCCCc2cccc(OC(*)=O)c2)c1,,,20.60450522,1.053440137,0.235809342,36412
36413,*Oc1ccc(C(C)(C)c2ccc(OC(*)=O)c(C(C)C)c2)cc1C(C)C,,,20.26931974,1.004973052,0.230822589,36413
36414,*Oc1ccc(C(=O)CCCCCCCCC(=O)c2ccc(OC(*)=O)cc2)cc1,,,24.27801768,1.140448591,0.270982629,36414
36415,*Oc1ccc(S(=O)(=O)c2ccc(OC(*)=O)cc2)cc1,,,22.89231815,1.338016033,0.224611569,36415
36416,*Cc1ccc(COC(=O)O*)cc1,,,22.22606664,1.223791314,0.250103805,36416
36417,*Oc1ccc(C(=C(Cl)Cl)c2ccc(OC(*)=O)cc2)cc1,,,23.77172397,1.309864067,0.199949495,36417
36418,*Oc1ccc(OC(=O)Oc2ccc(-c3ccc(OC(*)=O)cc3)cc2)cc1,,,29.13495676,1.272056297,0.329371007,36418
36419,*Oc1ccc2ccc(OC(=O)Oc3ccc(OC(*)=O)cc3)cc2c1,,,23.44354524,1.30756147,0.263470354,36419
36420,*Oc1cccc2c(OC(=O)Oc3ccc(OC(*)=O)cc3)cccc12,,,25.94059837,1.296405101,0.241562638,36420
36421,*c1ccc(-c2nc3cc(-c4ccc5nc(-c6ccccc6)c(*)nc5c4)ccc3nc2-c2ccccc2)cc1,,,22.65081935,1.056458614,0.25797031,36421
36422,*c1ccc(-c2nc3cc(-c4ccc5nc(*)c(-c6ccccc6)nc5c4)ccc3nc2-c2ccccc2)cc1,,,27.81572221,1.056649095,0.300076156,36422
36423,*c1cccc(-c2nc3cc(-c4ccc5nc(*)c(-c6ccccc6)nc5c4)ccc3nc2-c2ccccc2)c1,,,21.51675846,1.066267313,0.231952429,36423
36424,*c1ccc(-c2nc3cc(-c4ccc5nc(*)c(-c6ccc7ccccc7c6)nc5c4)ccc3nc2-c2ccc3ccccc3c2)cc1,,,25.25761256,1.072232309,0.274147926,36424
36425,*c1cccc(-c2nc3cc(-c4ccc5nc(*)c(-c6ccc7ccccc7c6)nc5c4)ccc3nc2-c2ccc3ccccc3c2)c1,,,20.67801364,1.095943981,0.244614479,36425
36426,*N=P(*)(OCC(F)(F)F)OCC(F)(F)F,,,18.02916632,1.651958224,0.138820064,36426
36427,*Oc1ccc(C(=O)c2ccc(*)cc2)cc1,,,23.25511851,1.189618201,0.276789879,36427
36428,*CCCCCCS(*)(=O)=O,,,22.47169724,1.156037345,0.239977769,36428
36429,*OS(=O)(=O)c1ccc(*)cc1,,,23.19498743,1.433690549,0.186803621,36429
36430,*c1ccc(*)cc1,,,84.85848459,1.021951225,,36430
36431,*CCc1ccc(*)c(C)c1,,,22.25442755,1.00278747,0.255021494,36431
36432,*CCc1cc(C)c(*)cc1C,,,22.46902993,0.963046372,0.262219285,36432
36433,*CCc1ccc(*)c(Cl)c1,,,23.11292169,1.197077899,0.178005409,36433
36434,*c1ccc(C(Cl)(Cl)C(*)Cl)cc1,,,23.4116757,1.388472271,0.119776758,36434
36435,*C1CCC(*)C1,,,23.01891847,0.928876066,0.284922378,36435
36436,*C1C2CC(C)C(C2)C1*,,,14.97922281,0.898563014,0.171048226,36436
36437,*C1CC2CC1C(*)C2CCCC,,,15.82421417,0.876370215,0.241394354,36437
36438,*C1CC2CC1C(*)C2CCCCCC,,,14.93477777,0.89181419,0.261321169,36438
36439,*CC(*)(C)c1ccc2ccccc2c1,,,14.67254835,0.989395044,0.186141125,36439
36440,*CCC(c1ccccc1)C(*)c1ccccc1,,,17.53589606,0.981231624,0.202492274,36440
36441,*/C(Cl)=C(/*)c1ccccc1,,,29.80213503,1.076752211,0.185906754,36441
36442,*/C=C(/*)c1ccc(C#C)cc1,,,28.65403268,1.010292342,0.298685003,36442
36443,*/C=C(/*)c1cccc(C#C)c1,,,27.70134865,1.016829963,0.274746743,36443
36444,*/C=C/C(C(=O)OCc1ccc(Cl)cc1)C(*)C(=O)OCc1ccc(Cl)cc1,,,15.8026764,1.258571666,0.171830845,36444
36445,*/C=C(/*)c1ccc(-c2ccc(C#C)cc2)cc1,,,21.12489851,1.042090871,0.264801989,36445
36446,*CC(*)C(=O)OCC(C)O,,,15.91247541,1.147339655,0.280976264,36446
36447,*CC(*)(CC(=O)OCCCCCCCC)C(=O)OCCCCCCCC,,,11.99034433,0.954492402,0.275383563,36447
36448,*CC(*)(CC(=O)OCCCCCCCCC)C(=O)OCCCCCCCCC,,,11.78546257,0.946548067,0.27657995,36448
36449,*CC(*)C(=O)n1c2ccccc2c2ccccc21,,,14.82692672,1.166386752,0.185889246,36449
36450,*CC(*)C(=O)OC(OCC)C(F)(F)F,,,16.15183675,1.286700483,0.183494514,36450
36451,*CC(*)(C)C(=O)OC(OCC)C(F)(F)F,,,15.94193843,1.222015332,0.158540956,36451
36452,*CC(*)(CC(=O)Oc1ccc(OCCCCCCC)cc1)C(=O)Oc1ccc(OCCCCCCC)cc1,,,12.12779736,1.051565254,0.278660635,36452
36453,*CC(*)(C)C(=O)Oc1c(C)cccc1C,,,14.96938175,1.039602434,0.211223838,36453
36454,*CC(*)(C)C(=O)OCCCCCCN(C)c1ccc(/N=N/c2ccc(S(C)(=O)=O)cc2)cc1,,,14.36196379,1.13049325,0.239801416,36454
36455,*C([2H])([2H])C(*)(C(=O)OC([2H])([2H])[2H])C([2H])([2H])[2H],,,17.85162789,1.115470133,0.200554319,36455
36456,*C(*)C(=O)OC(C)C,,,16.31426813,1.034629356,0.218613254,36456
36457,*CC(*)(C)C(=O)Oc1c(C(C)C)cccc1C(C)C,,,13.56598885,0.952119689,0.201358713,36457
36458,*CC(*)(C)C(=O)OCC(=O)c1ccccc1,,,15.70489431,1.148393849,0.206062145,36458
36459,*CC(*)(C)C(=O)OCc1ccc(Cl)c(Cl)c1,,,16.5647974,1.273551555,0.142399015,36459
36460,*CC(*)(C)C(=O)OCc1cccc(Cl)c1,,,15.62408521,1.192786371,0.156695253,36460
36461,*CC(*)(C)C(=O)OCc1ccc(Cl)cc1,,,16.19178259,1.187854535,0.167641229,36461
36462,*CC(*)(C)C(=O)OCc1cccc(Cl)c1Cl,,,16.14202319,1.272828419,0.14256689,36462
36463,*CC(*)(C)C(=O)OCc1ccc(Cl)cc1Cl,,,16.58005541,1.269283781,0.134920498,36463
36464,*CC(*)(C)C(=O)OCc1cc(Cl)ccc1Cl,,,16.48420407,1.269736861,0.138323775,36464
36465,*CC(*)(C)C(=O)OCc1c(Cl)cccc1Cl,,,15.96291331,1.273236404,0.140187539,36465
36466,*CC(*)(C)C(=O)OCc1cc(Cl)cc(Cl)c1,,,15.93743599,1.269395896,0.129715026,36466
36467,*/C=C(/*)C(C)(C)C,,,25.62136341,0.776287524,0.284244599,36467
36468,*C1C(*)C2CC1C1C=CCC12,,,14.53842481,0.94806811,0.161458476,36468
36469,*/C(C)=C(/*)C(C)C,,,33.80326529,0.742358507,0.320934176,36469
36470,*OC1C(CO)OC(*)C(O)C1O,,,35.34536315,1.328453331,0.321583167,36470
36471,*Oc1cc(C)c(*)c(C)c1Br,,,20.79527124,1.421050088,0.179808547,36471
36472,*CCC(C)CO*,,,19.60701227,0.951690982,0.231649902,36472
36473,*Oc1ccc2[nH]c(-c3ccc4c(c3)-c3cc(-c5nc6cc(*)ccc6[nH]5)ccc3S4(=O)=O)nc2c1,,,19.97631919,1.242048901,0.242108846,36473
36474,*C1Oc2ccccc2C1*,,,17.46088525,1.092531193,0.154427579,36474
36475,*Oc1ccc2[nH]c(-c3ccc4sc5ccc(-c6nc7cc(*)ccc7[nH]6)cc5c4c3)nc2c1,,,22.21061362,1.25041767,0.241468326,36475
36476,*OC(F)(F)C(F)(F)C(*)(F)F,,,21.34122545,1.851480396,0.112134181,36476
36477,*c1ccc(Oc2ccc(C(=O)c3ccc(Oc4ccc(C5(*)OC(=O)c6ccccc65)cc4)cc3)cc2)cc1,,,20.42568028,1.186783157,0.249754092,36477
36478,*Oc1cccc(Oc2cccc(*)c2)c1C#N,,,18.74259643,1.208287072,0.192496388,36478
36479,*C(=O)Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccc4c(c3)C(=O)n3c-4nc4ccc(Oc5ccc6c(c5)nc5n6C(=O)c6ccc(*)cc6-5)cc43)cc2)cc1,,,24.43108934,1.233967696,0.251191461,36479
36480,*Oc1ccc(NC(=O)c2ccc(C(c3ccc(C(=O)O)c(C(=O)Nc4cc(*)ccc4N)c3)(C(F)(F)F)C(F)(F)F)cc2C(=O)O)c(N)c1,,,20.56712429,1.368217726,0.228404459,36480
36481,*c1ccc2c(c1)-c1nc3cc(Oc4ccc5c(c4)nc4n5C(=O)c5cc(C(*)(C(F)(F)F)C(F)(F)F)ccc5-4)ccc3n1C2=O,,,23.50663006,1.329999975,0.183522496,36481
36482,*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(C)(C)c4ccc(*)cc4)cc3[N+](=O)[O-])cc2)cc1,,,21.49192852,1.208636395,0.20299693,36482
36483,*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(C)(C)c4ccc(*)cc4)cc3)c([N+](=O)[O-])c2)cc1[N+](=O)[O-],,,20.9479955,1.242881691,0.200486029,36483
36484,*Oc1ccc(S(=O)(=O)c2ccc(Oc3c(C)cc(C(c4cc(C)c(*)c(C)c4)(C(F)(F)F)C(F)(F)F)cc3C)cc2)cc1,,,19.12934448,1.190830229,0.154355563,36484
36485,*CC(=C)COCC(=C)COC(=O)O*,,,19.96389759,1.155178424,0.245695552,36485
36486,*OC1C(COC(C)=O)OC(*)C(OC(C)=O)C1OC(C)=O,,,15.15703462,1.165103006,0.20138397,36486
36487,*Oc1ccc(SC(=O)Sc2ccc(*)cc2)cc1,,,24.33313545,1.273621231,0.187987361,36487
36488,*Oc1ccc(SC(=O)Oc2ccc(C(C)(C)c3ccc(OC(=O)Sc4ccc(*)cc4)cc3)cc2)cc1,,,22.50500153,1.209562721,0.202245531,36488
36489,*Oc1ccc(NC(=O)c2cc(C(c3ccc(C(=O)O)c(C(=O)Nc4ccc(Oc5ccc(C(c6ccc(*)cc6)(C(F)(F)F)C(F)(F)F)cc5)cc4)c3)(C(F)(F)F)C(F)(F)F)ccc2C(=O)O)cc1,,,21.43355827,1.344511076,0.189394728,36489
36490,*OC1C(CO)OC(*)C(N)C1O,,,28.36404526,1.311294213,0.348907876,36490
36491,*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(=O)c4cc(Br)cc(C(=O)c5ccc(*)cc5)c4)cc3)cc2)cc1,,,17.40432344,1.339021151,0.179353601,36491
36492,*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(=O)c4cc(I)cc(C(=O)c5ccc(*)cc5)c4)cc3)cc2)cc1,,,22.6834949,1.433742475,0.179849923,36492
36493,*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(=O)c4cc(C(=O)c5ccc(*)cc5)cc(C(C)(C)C)c4)cc3)cc2)cc1,,,20.59565861,1.161898548,0.21459288,36493
36494,*Oc1ccc(C(c2ccc(Oc3ccc(C(=O)c4cccc(C(=O)c5ccc(*)cc5)c4)cc3)cc2)(C(F)(F)F)C(F)(F)F)cc1,,,21.87025736,1.277027535,0.179786563,36494
36495,*Oc1ccc(C(=O)Nc2cccc(C(O)Cc3ccc(NC(=O)c4ccc(*)cc4)cc3)c2)cc1,,,25.62467534,1.212798199,0.286060508,36495
36496,*C(F)(F)C(F)(F)C1(F)C(*)(F)OC(F)(F)C1(F)F,,,24.95480207,1.822016677,0.111266374,36496
36497,*Oc1cc(C(C)(C)C)c(Oc2ccc(C(=O)Nc3ccc(C(C)(C)c4ccc(NC(=O)c5ccc(*)cc5)cc4)cc3)cc2)cc1C(C)(C)C,,,26.23951229,1.043215521,0.283670086,36497
36498,*Oc1cc(C(C)(C)C)c(Oc2ccc(C(=O)Nc3ccc(C(C)(C)c4ccc(NC(=O)c5ccc(*)cc5)c(C)c4)cc3C)cc2)cc1C(C)(C)C,,,24.39932119,1.022213738,0.270258521,36498
36499,*Oc1cc(C(C)(C)C)c(Oc2ccc(C(=O)Nc3c(C)cc(C(C)(C)c4cc(C)c(NC(=O)c5ccc(*)cc5)c(C)c4)cc3C)cc2)cc1C(C)(C)C,,,24.02170646,1.001547997,0.26981997,36499
36500,*Oc1cc(C(C)(C)C)c(Oc2ccc(C(=O)Nc3c(C)cc(Cc4cc(C)c(NC(=O)c5ccc(*)cc5)c(C(C)C)c4)cc3C(C)C)cc2)cc1C(C)(C)C,,,23.42338977,0.980385328,0.244338127,36500
36501,*Oc1cc(C(C)(C)C)c(Oc2ccc(C(=O)Nc3ccc(C(c4ccc(NC(=O)c5ccc(*)cc5)cc4)(C(F)(F)F)C(F)(F)F)cc3)cc2)cc1C(C)(C)C,,,25.45512699,1.135045356,0.215611584,36501
36502,*Oc1ccc(Oc2ccc(C(=O)c3ccc(C(=O)c4ccc(*)cc4)c4ccccc34)cc2)cc1,,,22.43965248,1.172687952,0.231751558,36502
36503,*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(C)(C)c4ccc(*)c(C(O)(C(F)(F)F)C(F)(F)F)c4)cc3C(O)(C(F)(F)F)C(F)(F)F)cc2)cc1,,,18.73761021,1.345764376,0.165410873,36503
36504,*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(C)(C)c4ccc(*)c(C(OC)(C(F)(F)F)C(F)(F)F)c4)cc3C(OC)(C(F)(F)F)C(F)(F)F)cc2)cc1,,,18.77836882,1.295765969,0.13816211,36504
36505,*Oc1ccc(S(=O)(=O)c2ccc(Oc3c(C)cc(C(C)(C)c4cc(C)c(*)c(C)c4)cc3C)cc2C(O)(C(F)(F)F)C(F)(F)F)c(C(O)(C(F)(F)F)C(F)(F)F)c1,,,19.45698714,1.262427505,0.152623848,36505
36506,*Oc1ccc2c(c1)nc1n2C(=O)c2ccc(-c3ccc4c(c3)C(=O)n3c-4nc4ccc(*)cc43)cc2-1,,,24.56956014,1.266039427,0.269836747,36506
36507,*Oc1ccc2c(c1)nc1c3cc4c(=O)n5c6cc(*)ccc6nc5c4cc3c(=O)n21,,,28.88686547,1.307297478,0.289671931,36507
36508,*c1ccc2c(c1)-c1nc3cc(Oc4ccc5nc6n(c5c4)C(=O)c4cc(C(*)(C(F)(F)F)C(F)(F)F)ccc4-6)ccc3n1C2=O,,,21.31013215,1.331719513,0.176963476,36508
36509,*c1ccc(*)s1,,,48.18828854,1.283756133,0.597038429,36509
36510,*c1ccc2c(c1)-c1cc(-c3nc4cc(-c5ccc6[nH]c(*)nc6c5)ccc4[nH]3)ccc1S2(=O)=O,,,22.43049231,1.212814908,0.266970833,36510
36511,*Cc1ccc2[nH]c(-c3ccc4c(c3)-c3cc(-c5nc6cc(*)ccc6[nH]5)ccc3S4(=O)=O)nc2c1,,,21.28481954,1.209738995,0.233716186,36511
36512,*c1ccc2sc3ccc(-c4nc5cc(-c6ccc7[nH]c(*)nc7c6)ccc5[nH]4)cc3c2c1,,,21.89214272,1.22005735,0.263202779,36512
36513,*Cc1ccc2[nH]c(-c3ccc4sc5ccc(-c6nc7cc(*)ccc7[nH]6)cc5c4c3)nc2c1,,,21.35650427,1.206598942,0.230983773,36513
36514,*c1cc(CCCC)c(*)s1,,,27.88823824,1.036409942,0.320117807,36514
36515,*Oc1ccc(C(C)(c2ccccc2)c2ccc(OC(=O)c3cccc(C(*)=O)c3)cc2)cc1,,,21.49596891,1.14435786,0.225378547,36515
36516,*Oc1ccc(C(c2ccccc2)(c2ccccc2)c2ccc(OC(=O)c3cccc(C(*)=O)c3)cc2)cc1,,,20.23418917,1.120952971,0.211413189,36516
36517,*Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccc(C(=O)c4ccc(C(*)=O)cc4)cc3)cc2)cc1,,,23.74552096,1.162597364,0.257727428,36517
36518,*CCCCCCCCOC(=O)c1cccc(C(=O)O*)c1,,,20.71510537,1.094982437,0.236431842,36518
36519,*c1cc(Br)c(OC(=O)c2ccc(C(=O)Oc3c(Br)cc(C4(*)OC(=O)c5ccccc54)cc3Br)cc2)c(Br)c1,,,26.08639805,1.625018685,0.155531081,36519
36520,*CCCCCCS(=O)(=O)c1ccc(/N=N/c2ccc(N(C)CCCCCC(=O)O*)cc2)cc1,,,21.73095381,1.129755307,0.249228862,36520
36521,*CCCS(=O)(=O)c1ccc(/N=N/c2ccc(N(CCCC)CC(=O)O*)cc2)cc1,,,19.63779085,1.17835506,0.225556948,36521
36522,*Oc1ccc(OC(=O)c2cc(OCCCCCCCCCCCC)c(C(*)=O)cc2OCCCCCCCCCCCC)cc1,,,20.79539922,1.00135856,0.305736886,36522
36523,*Oc1ccc2c(c1)C1(CC2(C)C)CC(C)(C)c2ccc(OC(=O)c3ccc(C(*)=O)cc3)cc21,,,17.53381227,1.075103554,0.202420703,36523
36524,*Oc1ccc2c(c1)C1(CC2(C)C)CC(C)(C)c2ccc(OC(=O)c3cccc(C(*)=O)c3)cc21,,,17.59702069,1.088262536,0.197787592,36524
36525,*CCOC(=O)NCC1(C)CC(NC(=O)O*)CC(C)(C)C1,,,19.43742856,1.089306467,0.237542815,36525
36526,*Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccccc3/C=C/c3ccc(/C=C/c4ccccc4C(*)=O)cc3)cc2)cc1,,,16.01699265,1.113129096,0.217293555,36526
36527,*Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccccc3/C=C/c3ccc(/C=C/c4ccccc4C(*)=O)cc3)c(C)c2)cc1C,,,16.48092763,1.085604157,0.219509175,36527
36528,*Oc1ccc(S(=O)(=O)c2ccc(OC(=O)c3ccccc3/C=C/c3ccc(/C=C/c4ccccc4C(*)=O)cc3)cc2)cc1,,,17.02663549,1.203593144,0.201310165,36528
36529,*c1ccc(OC(=O)c2ccccc2/C=C/c2ccc(/C=C/c3ccccc3C(=O)Oc3ccc(C4(*)OC(=O)c5ccccc54)cc3)cc2)cc1,,,16.58105847,1.161118025,0.217641609,36529
36530,*Oc1cccc2c(OC(=O)c3ccccc3/C=C/c3ccc(/C=C/c4ccccc4C(*)=O)cc3)cccc12,,,18.75051939,1.159483638,0.220093628,36530
36531,*Oc1cccc2ccc(OC(=O)c3ccccc3/C=C/c3ccc(/C=C/c4ccccc4C(*)=O)cc3)cc12,,,18.33427848,1.161362337,0.204757868,36531
36532,*Oc1ccc2ccc(OC(=O)c3ccccc3/C=C/c3ccc(/C=C/c4ccccc4C(*)=O)cc3)cc2c1,,,18.32726266,1.174043238,0.227296374,36532
36533,*Oc1cccc(OC(=O)c2ccccc2/C=C/c2ccc(/C=C/c3ccccc3C(*)=O)cc2)c1,,,15.61081314,1.152283822,0.198989787,36533
36534,*Oc1ccccc1OC(=O)c1ccccc1/C=C/c1ccc(/C=C/c2ccccc2C(*)=O)cc1,,,16.87169596,1.154343518,0.222108797,36534
